BF23,CASHEW NUT TUKRI,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF24,ALMONDS,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF25,WALNUTS,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF26,RASINS,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF27,CHIRONJI ,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF28,MAGAJ ,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB1,PASTA( FUSSILLI),596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB2,PASTA ( PENNE),596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB3,PASTA (FLAT) FETTUCNNI),596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB4,PASTA (MACRONNI),596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB5,SPAGHATTI,596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB6,HAKKA NOODLES ,596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB7,SOYA SAUCE,596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB8,VINEGAR ,596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB9,GREEN CHILLI SAUCE,596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB10,TOBASCO SAUCE,596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB11,SCHEZWAN SAUCE ,596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB12,BAKING POWDER,596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB13,BAKING SODA,596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB14,YEAST DRY,596,696,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
CB15,YEAST WET,596,696,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
CB16,MUSTARD SAUCE ,596,696,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
CB17,AJEENO MOTO,596,696,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
CB18,AGAR AGAR,596,696,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF1,GREEN OLIVES,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF2,BLACK OLIVES,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF3,SWEETCORN FROZEN,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF4,TOMATO PUREE,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF5,CHEESE SLICE,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF6,PINEAPPLE TINNED,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF7,RED CHERRY TINNED,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF8,MILKMAID TINNED,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF9,RICH CREAM ,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF10,AMUL CHEESE BLENDS 1KG,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF11,ICE CREAM,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF12,SAUSAGE ,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF13,SALAMI,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF14,EGGS,597,694,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
