DIN216,TOMATO KET POUCH,,KITCHEN,FOOD,KG,gram,1000
KIT173,TOMATO PURI,,KITCHEN,Grocery,TIN,gram,1000
KIT074,TOPS GREEN CHILI SAUCE,,KITCHEN,Grocery,btl,pcs,1
KIT311,TURAI,,KITCHEN,Vegetables,KG,gram,1000
KIT005,URAD DAL DHULI,,KITCHEN,Grocery,KG,gram,1000
KIT004,URAD SABUT,,KITCHEN,Grocery,KG,gram,1000
KIT166,VANILLA ESSENCE,,KITCHEN,Grocery,Btl,gram,1000
KIT076,VINEGAR,,KITCHEN,Grocery,BTL,pcs,1
KIT149,WALNUT,,KITCHEN,Grocery,KG,gram,1000
KIT202,WASHING POWDER BARTAN,,KITCHEN,cleaning,Pcs,Pcs,1
KIT334,WATERMELON,,KITCHEN,Fruits,KG,gram,1000
KIT032,WHITE PEPPER POWDER,,KITCHEN,Grocery,PKT,Pcs,1
KIT209,WHITE TILI,,KITCHEN,Grocery,KG,gram,1000
KIT107,WIPER,,KITCHEN,cleaning,pcs,Pcs,1
DIN483,WOSTERSHIRE SAUCE,,KITCHEN,FOOD,box,btl,1
KIT275,YELLOW MUSTARD SAUCE,,KITCHEN,Grocery,Btl,Btl,1
F002,loan mover machine blade 16,,garden,loan mover,nos,nos,1
